AreaName,GEO2000,TRCTPOP7,SHR7D,SHRWHT7N,SHRWHT7,SHRBLK7N,SHRBLK7,SHRHSP7N,SHRHSP7,FORBORN7,SHRFOR7,TRCTPOP8,SHR8D,SHRWHT8N,SHRWHT8,SHRBLK8N,SHRBLK8,SHRAMI8N,SHRAPI8N,SHROTH8N,SHRHSP8N,SHRHSP8,FORBORN8,SHRFOR8,TRCTPOP9,SHR9D,SHRWHT9N,SHRWHT9,SHRBLK9N,SHRBLK9,SHRAMI9N,SHRAPI9N,SHROTH9N,SHRHSP9N,SHRHSP9,FORBORN9,SHRFOR9,TRCTPOP0,SHR0D,SHRWHT0N,SHRWHT0,MINWHT0N,MAXWHT0N,SHRBLK0N,SHRBLK0,MINBLK0N,MAXBLK0N,SHRAMI0N,MINAMI0N,MAXAMI0N,SHRASN0N,MINASN0N,MAXASN0N,SHRHIP0N,MINHIP0N,MAXHIP0N,SHRAPI0N,MINAPI0N,MAXAPI0N,SHROTH0N,MINOTH0N,MAXOTH0N,MRAPOP0N,MR1POP0N,MR2POP0N,MR3POP0N,SHRHSP0N,SHRHSP0,MRAHSP0N,FORBORN0,SHRFOR0
53053WA Pierce County,53053073404,4723,4723,4663,0.987296,3,0.000635,30,0.006352,228,0.048274,5152,5152,4985,0.967585,23,0.004464,51,61,32,50,0.009704,267,0.051824,5901,5901,5729,0.970852,0,0,24,105,43,112,0.018979,181,0.030672,6231,6231,5778,0.927299,5657,5861,89,0.014283,61,89,79,74,125,166,72,208,55,47,55,221,119,236,64,64,143,256,5975,240,16,271,0.043492,36,235,0.037715
53061WA Snohomish County,53061040100,4792,4792,4619,0.963898,86,0.017947,52,0.010851,230,0.047997,4215,4215,4069,0.965361,42,0.009964,64,40,0,38,0.009015,223,0.052906,4252,4252,3921,0.922154,96,0.022577,76,114,45,173,0.040686,179,0.042097,6241,6241,5152,0.825509,5054,5200,462,0.074027,422,494,137,134,173,234,192,238,29,15,32,263,207,263,227,227,269,197,6044,181,16,387,0.062009,60,333,0.053357
53061WA Snohomish County,53061040200,3606,3606,3442,0.95452,73,0.020244,1,0.000277,138,0.03827,3721,3734,3355,0.8985,116,0.031065,200,31,32,75,0.020085,179,0.047937,4450,4450,3856,0.866516,128,0.028764,98,338,30,87,0.01955,402,0.090337,5607,5607,4399,0.784555,4189,4474,180,0.032103,120,194,113,113,182,544,466,581,114,75,114,658,541,665,257,257,466,387,5220,380,7,521,0.09292,73,1607,0.286606
53061WA Snohomish County,53061040300,3326,3326,3246,0.975947,31,0.009321,21,0.006314,235,0.070655,2894,2894,2755,0.951969,29,0.01002,52,24,34,20,0.00691,173,0.059778,3079,3079,2899,0.941539,38,0.012341,101,16,25,85,0.027606,102,0.033127,3210,3210,2935,0.91433,2838,2949,81,0.025234,35,107,97,94,117,71,56,72,8,0,16,79,56,85,18,18,88,169,3041,158,11,124,0.038629,21,191,0.059502
53061WA Snohomish County,53061040400,3869,3869,3806,0.983717,32,0.008271,129,0.033342,201,0.051951,3575,3575,3323,0.92951,51,0.014265,67,124,10,70,0.01958,297,0.083076,3827,3827,3497,0.91377,98,0.025607,83,130,19,85,0.02221,150,0.039195,3974,3974,3512,0.883744,3439,3539,104,0.02617,69,137,170,169,176,99,58,123,8,0,31,107,58,145,81,81,154,158,3816,147,11,239,0.060141,20,239,0.060141
53061WA Snohomish County,53061040500,2551,2551,2329,0.912975,88,0.034496,15,0.00588,89,0.034888,2279,2279,2149,0.942957,39,0.017112,48,6,37,85,0.037297,77,0.033786,2428,2428,2269,0.934514,18,0.007413,68,5,68,151,0.062191,56,0.023064,2579,2579,2231,0.865064,2178,2285,23,0.008918,8,61,57,57,107,99,82,115,13,12,13,112,94,121,156,156,156,86,2493,84,2,237,0.091896,0,194,0.075223
53061WA Snohomish County,53061040600,1151,1151,1064,0.924414,31,0.026933,0,0,115,0.099913,974,974,856,0.87885,46,0.047227,59,8,5,21,0.02156,34,0.034907,939,939,868,0.924387,14,0.014909,23,29,5,5,0.005324,47,0.050053,970,970,842,0.868041,799,842,53,0.054639,47,53,44,43,44,20,16,32,2,0,4,22,16,35,9,9,68,56,914,55,1,63,0.064948,18,17,0.017526
53061WA Snohomish County,53061040700,2896,2896,2826,0.975829,30,0.010359,27,0.009323,141,0.048688,2430,2430,2240,0.92181,24,0.009876,32,118,16,42,0.017283,210,0.086419,2973,2973,2737,0.920618,71,0.023881,92,55,18,68,0.022872,163,0.054826,3152,3152,2745,0.870876,2703,2792,113,0.03585,100,133,28,27,129,110,80,110,24,19,24,134,99,134,132,132,132,91,3061,77,14,151,0.047906,0,172,0.054569
53061WA Snohomish County,53061040800,2106,2106,2061,0.978632,8,0.003799,10,0.004748,157,0.074549,2037,2037,1936,0.950417,39,0.019145,63,0,0,14,0.006872,84,0.041237,1898,1898,1841,0.969968,11,0.005795,40,7,0,41,0.021601,60,0.031612,2067,2067,1831,0.885825,1795,1864,42,0.020319,33,52,108,107,108,62,48,62,0,0,6,62,48,65,24,24,82,60,2007,54,6,94,0.045477,25,115,0.055636
53061WA Snohomish County,53061040900,2783,2783,2776,0.997485,0,0,0,0,56,0.020122,2538,2538,2433,0.958628,29,0.011426,25,24,26,11,0.004334,127,0.050039,2413,2413,2287,0.947782,18,0.007459,24,83,0,9,0.003729,214,0.088686,2881,2881,2690,0.933704,2680,2727,21,0.007289,12,24,20,20,24,147,126,147,3,0,8,150,126,150,0,0,13,43,2838,41,2,16,0.005554,9,240,0.083304
53061WA Snohomish County,53061041000,5109,5109,5083,0.994911,10,0.001957,57,0.011157,373,0.073008,4620,4620,4372,0.94632,57,0.012337,37,114,40,76,0.01645,352,0.07619,4958,4958,4681,0.94413,49,0.009883,65,136,27,76,0.015328,263,0.053045,5172,5172,4635,0.896172,4558,4731,59,0.011408,26,124,159,156,198,162,137,162,32,28,32,194,165,194,125,125,127,142,5030,133,9,354,0.068445,8,371,0.071732
53061WA Snohomish County,53061041100,3240,3240,3205,0.989198,17,0.005247,26,0.008025,164,0.050617,2533,2533,2363,0.932885,19,0.0075,25,110,17,60,0.023687,236,0.09317,3045,3045,2871,0.942857,22,0.007224,38,114,0,6,0.00197,118,0.038752,4227,4227,3789,0.89638,3710,3810,116,0.027443,88,116,96,94,103,177,132,212,6,0,21,183,132,226,43,43,107,160,4067,150,10,168,0.039744,32,299,0.070736
53061WA Snohomish County,53061041201,1824,1824,1785,0.978618,8,0.004386,24,0.013158,88,0.048246,1817,1817,1700,0.935608,26,0.014309,36,25,30,43,0.023665,122,0.067143,2217,2217,2083,0.939557,19,0.00857,41,47,27,35,0.015787,120,0.054127,3349,3349,2603,0.777247,2536,2800,182,0.054345,143,182,51,51,70,427,383,427,13,12,13,440,395,440,73,73,78,151,3198,138,13,103,0.030755,0,443,0.132278
53061WA Snohomish County,53061041202,3844,3844,3762,0.978668,16,0.004162,52,0.013528,185,0.048127,3828,3828,3582,0.935736,54,0.014106,75,53,65,91,0.023772,256,0.066875,4671,4671,4389,0.939627,40,0.008563,86,99,57,74,0.015842,254,0.054378,5216,5216,4509,0.864456,4435,4552,153,0.029333,100,187,81,78,142,340,296,373,13,11,28,353,307,398,120,120,163,176,5040,162,14,350,0.067101,38,537,0.102952
53061WA Snohomish County,53061041301,2013,2013,1968,0.977645,8,0.003974,0,0,142,0.070541,2983,2983,2948,0.988266,16,0.005363,4,12,3,38,0.012738,125,0.041904,4447,4447,4170,0.93771,64,0.014391,34,156,23,120,0.026984,275,0.061839,4845,4845,4397,0.907534,4257,4483,74,0.015273,24,74,5,5,79,271,181,271,19,15,23,290,196,290,79,79,116,284,4561,263,21,175,0.03612,69,333,0.068731
53061WA Snohomish County,53061041302,1879,1879,1838,0.97818,8,0.004258,3,0.001597,127,0.067589,2572,2572,2529,0.983281,15,0.005832,7,13,6,35,0.013608,113,0.043934,3773,3773,3538,0.937715,53,0.014047,32,128,21,99,0.026239,231,0.061224,6001,6001,4951,0.825029,4891,5178,198,0.032995,159,198,98,98,98,676,582,676,9,0,23,685,582,685,69,69,112,202,5799,184,18,215,0.035827,0,860,0.143309
53061WA Snohomish County,53061041400,4880,4880,4836,0.990984,0,0,49,0.010041,213,0.043648,4797,4797,4654,0.970189,57,0.011882,27,41,17,46,0.009589,263,0.054825,5318,5318,5054,0.950357,8,0.001504,83,117,56,175,0.032907,194,0.036479,5184,5184,4679,0.902585,4577,4751,195,0.037616,142,195,30,30,149,204,134,250,29,21,40,233,155,270,47,47,106,233,4951,203,30,225,0.043403,54,393,0.07581
53061WA Snohomish County,53061041500,1362,1362,1277,0.937592,26,0.01909,0,0,139,0.102056,1149,1152,1104,0.958333,19,0.016493,24,5,0,0,0,17,0.014756,1383,1383,1272,0.919739,18,0.013015,14,66,13,0,0,90,0.065075,1555,1555,1395,0.897106,1358,1402,21,0.013505,9,38,18,14,40,64,41,64,0,0,10,64,41,66,57,57,69,76,1479,69,7,85,0.054662,6,82,0.052733
53061WA Snohomish County,53061041601,1833,1833,1818,0.991817,6,0.003273,25,0.013639,68,0.037098,3554,3554,3382,0.951603,65,0.018289,70,30,7,35,0.009848,231,0.064997,4215,4215,4061,0.963463,88,0.020877,37,29,0,20,0.004744,122,0.028944,4374,4374,3836,0.877,3775,3950,67,0.015318,46,117,58,58,83,336,272,336,1,0,20,337,272,337,76,76,104,147,4227,128,19,59,0.013489,0,358,0.081847
53061WA Snohomish County,53061041605,1517,1517,1504,0.99143,5,0.003296,20,0.013184,56,0.036915,1777,1777,1729,0.972988,0,0,20,25,4,11,0.00619,73,0.04108,3353,3353,3170,0.945422,46,0.013719,23,92,22,17,0.00507,137,0.040858,5350,5350,4663,0.871589,4558,4663,100,0.018692,42,139,103,103,103,436,315,530,30,14,32,466,329,556,18,18,127,300,5050,270,30,209,0.039065,0,472,0.088224
53061WA Snohomish County,53061041606,1427,1427,1415,0.991591,5,0.003504,19,0.013315,53,0.037141,1672,1672,1626,0.972488,0,0,19,23,4,11,0.006578,68,0.040669,3153,3153,2981,0.945448,43,0.013637,22,87,20,16,0.005074,128,0.040596,3543,3543,2899,0.818233,2867,3021,134,0.037821,114,144,7,7,81,346,301,346,5,0,47,351,301,351,152,152,152,102,3441,93,9,290,0.081852,29,394,0.111205
53061WA Snohomish County,53061041607,1115,1115,1106,0.991928,4,0.003587,15,0.013453,41,0.036771,879,879,855,0.972696,0,0,10,12,2,6,0.006825,36,0.040955,1695,1695,1572,0.927433,10,0.005899,10,89,13,45,0.026548,98,0.057817,2604,2604,2187,0.839862,2166,2330,65,0.024962,47,65,0,0,32,326,267,326,1,0,8,327,267,327,25,25,31,99,2505,94,5,35,0.013441,0,156,0.059908
53061WA Snohomish County,53061041608,1399,1399,1387,0.991422,5,0.003574,19,0.013581,52,0.037169,2067,2067,2011,0.972907,0,0,23,28,5,13,0.006289,85,0.041122,3988,3988,3698,0.927281,25,0.006268,23,211,32,107,0.02683,230,0.057673,5053,5053,4461,0.882842,4434,4546,63,0.012468,47,64,19,19,53,493,428,493,3,0,22,496,428,496,14,14,71,111,4942,107,4,76,0.015041,0,635,0.125668
53061WA Snohomish County,53061041701,1735,1735,1716,0.989049,0,0,23,0.013256,66,0.03804,2123,2123,2082,0.980687,6,0.002826,9,20,5,33,0.015544,87,0.040979,2473,2473,2318,0.937323,14,0.005661,48,78,15,44,0.017792,168,0.067933,3878,3878,3331,0.858948,3275,3435,133,0.034296,92,141,0,0,96,255,194,255,29,18,37,284,212,284,130,130,130,169,3709,154,15,201,0.051831,14,323,0.08329
53061WA Snohomish County,53061041702,3452,3452,3415,0.989282,0,0,47,0.013615,130,0.037659,4225,4225,4144,0.980828,13,0.003076,19,39,11,67,0.015857,174,0.041183,4922,4922,4614,0.937423,27,0.005485,96,156,29,87,0.017675,335,0.068061,5936,5936,5232,0.881402,5160,5281,74,0.012466,54,88,14,14,96,578,504,578,12,0,37,590,504,590,26,26,140,178,5758,175,3,194,0.032682,16,493,0.083053
53061WA Snohomish County,53061041804,1712,1712,1681,0.981893,18,0.010514,20,0.011682,55,0.032126,1972,1972,1903,0.96501,8,0.004056,33,18,9,18,0.009127,74,0.037525,5311,5312,4891,0.920745,108,0.020331,124,150,38,262,0.049322,283,0.053275,6781,6781,5303,0.782038,5112,5431,310,0.045716,170,310,116,113,169,550,399,596,39,21,74,589,420,655,463,463,579,503,6278,461,42,774,0.114142,72,1026,0.151305
53061WA Snohomish County,53061041805,1206,1206,1183,0.980929,13,0.010779,14,0.011609,39,0.032338,2338,2338,2211,0.94568,27,0.011548,35,61,4,45,0.019247,165,0.070573,3825,3825,3417,0.893333,76,0.019869,44,212,76,112,0.029281,289,0.075555,5217,5217,4038,0.774008,3995,4190,285,0.054629,256,290,34,34,80,665,630,665,15,13,36,680,643,680,180,180,180,109,5108,105,4,342,0.065555,14,865,0.165804
53061WA Snohomish County,53061041806,1545,1545,1516,0.98123,17,0.011003,18,0.01165,50,0.032362,2984,2984,2821,0.945375,35,0.011729,44,79,5,57,0.019101,210,0.070375,4880,4880,4360,0.893442,96,0.019672,56,271,97,143,0.029303,369,0.075614,7385,7385,5732,0.776168,5612,5887,492,0.066622,385,546,151,145,193,784,679,784,17,12,50,801,691,801,209,209,336,343,7042,328,15,552,0.074746,12,969,0.131212
53061WA Snohomish County,53061041807,1689,1689,1657,0.981054,19,0.011249,20,0.011841,55,0.032564,1942,1942,1875,0.965499,7,0.003604,32,19,9,17,0.008753,74,0.038105,5202,5202,4847,0.931757,125,0.024029,58,164,9,127,0.024413,241,0.046328,8579,8579,6800,0.792633,6610,6893,637,0.074251,502,637,58,55,208,563,455,783,103,80,103,666,535,845,418,418,511,459,8120,428,31,894,0.104208,75,1546,0.180207
53061WA Snohomish County,53061041808,928,928,911,0.981681,10,0.010776,11,0.011853,30,0.032328,1018,1018,983,0.965618,4,0.003929,17,9,5,9,0.00884,39,0.03831,2727,2727,2541,0.931793,65,0.023835,30,86,4,66,0.024202,127,0.046571,3518,3518,2915,0.828596,2878,3006,58,0.016487,36,170,87,86,87,353,321,353,29,27,29,382,348,382,76,76,137,94,3424,84,10,140,0.039795,8,302,0.085844
53061WA Snohomish County,53061041901,935,935,913,0.976471,12,0.012834,9,0.009626,24,0.025668,1228,1228,1131,0.921009,43,0.035016,9,44,1,25,0.020358,73,0.059446,2369,2369,2232,0.942169,19,0.00802,31,72,15,69,0.029126,121,0.051076,2761,2761,2206,0.798986,2158,2315,174,0.063021,148,174,36,33,76,192,143,218,19,16,25,211,159,240,134,134,134,129,2632,118,11,189,0.068453,34,324,0.117349
53061WA Snohomish County,53061041903,1453,1453,1419,0.9766,19,0.013076,14,0.009635,38,0.026153,2176,2176,2004,0.920955,75,0.034466,15,78,2,44,0.02022,130,0.059742,4277,4277,3683,0.861117,115,0.026888,25,370,84,193,0.045125,439,0.102642,6368,6368,4753,0.746388,4554,4973,325,0.051036,252,325,87,86,188,993,844,993,13,0,57,1006,844,1006,197,197,378,435,5933,414,21,578,0.090766,98,1384,0.217337
53061WA Snohomish County,53061041904,1557,1557,1520,0.976236,20,0.012845,15,0.009634,41,0.026333,1778,1778,1638,0.921259,62,0.03487,12,64,2,36,0.020247,106,0.059617,3494,3494,3010,0.861476,94,0.026903,20,302,69,158,0.04522,359,0.102747,4678,4678,2969,0.634673,2878,3224,276,0.059,223,276,135,134,145,579,522,579,7,0,65,586,522,604,712,712,712,209,4469,195,14,1019,0.217828,50,1178,0.251817
53061WA Snohomish County,53061041905,994,994,971,0.976861,13,0.013078,10,0.01006,26,0.026157,1306,1306,1203,0.921133,45,0.034456,9,47,1,26,0.019908,78,0.059724,2567,2567,2211,0.861316,69,0.026879,15,222,50,116,0.045188,264,0.102843,4012,4012,3392,0.845464,3310,3396,138,0.034397,103,189,30,29,87,422,361,422,4,0,36,426,361,426,26,26,163,183,3829,167,16,226,0.056331,39,362,0.090229
53061WA Snohomish County,53061042001,981,981,973,0.991845,1,0.001019,19,0.019368,71,0.072375,2950,2950,2837,0.961694,5,0.001694,21,78,10,53,0.017966,182,0.061694,5112,5112,4757,0.930555,57,0.01115,22,240,36,86,0.016823,438,0.08568,5862,5862,5065,0.86404,5003,5158,172,0.029342,144,172,2,0,77,545,441,620,10,0,40,555,441,643,68,68,89,206,5656,185,21,115,0.019618,15,691,0.117878
53061WA Snohomish County,53061042003,567,567,562,0.991182,1,0.001764,11,0.0194,41,0.07231,1700,1700,1635,0.961764,3,0.001764,12,45,6,31,0.018235,105,0.061764,2954,2954,2667,0.902843,56,0.018957,61,170,0,34,0.011509,182,0.061611,3350,3350,2832,0.845373,2796,2972,66,0.019701,36,66,21,21,36,391,291,391,5,0,21,396,291,396,35,35,37,171,3179,163,8,77,0.022985,20,545,0.162687
53061WA Snohomish County,53061042004,600,600,595,0.991667,1,0.001667,12,0.02,44,0.073333,1806,1806,1736,0.96124,3,0.001661,13,46,6,33,0.018272,112,0.062015,3063,3063,2770,0.904342,41,0.013385,0,229,23,77,0.025138,284,0.092719,3748,3748,2963,0.790555,2926,3108,93,0.024813,63,99,32,31,67,637,604,637,3,0,31,640,604,640,20,20,81,104,3644,92,12,70,0.018677,38,603,0.160886
53061WA Snohomish County,53061042005,520,520,516,0.992308,1,0.001923,10,0.019231,38,0.073077,1569,1569,1509,0.961759,3,0.001912,11,42,5,28,0.017845,97,0.061822,2693,2693,2396,0.889714,23,0.00854,0,274,0,42,0.015596,255,0.094689,4838,4838,3668,0.758165,3657,3872,73,0.015089,56,81,10,10,35,1039,1002,1039,34,32,34,1073,1034,1073,14,14,36,67,4771,65,2,58,0.011988,27,806,0.166598
53061WA Snohomish County,53061042006,43,43,42,0.976744,0,0,1,0.023256,3,0.069767,128,128,123,0.960937,0,0,1,3,0,2,0.015625,8,0.0625,221,221,196,0.886877,2,0.009049,0,23,0,3,0.013574,21,0.095022,3240,3240,2409,0.743519,2355,2532,165,0.050926,90,165,3,0,78,577,479,577,9,0,20,586,479,586,77,77,86,239,3001,224,15,215,0.066358,91,703,0.216975
53061WA Snohomish County,53061050101,1094,1094,1066,0.974406,0,0,10,0.009141,32,0.02925,1528,1528,1432,0.937172,0,0,19,67,10,37,0.024214,113,0.073952,2411,2411,2167,0.898797,21,0.00871,3,183,38,58,0.024056,216,0.089589,2670,2670,2205,0.825843,2173,2286,85,0.031835,69,85,25,25,47,349,318,349,6,0,17,355,318,355,0,0,43,85,2585,84,1,100,0.037453,11,324,0.121348
53061WA Snohomish County,53061050102,1063,1063,1037,0.975541,0,0,10,0.009407,31,0.029163,1486,1486,1393,0.937415,0,0,19,65,9,35,0.023553,109,0.073351,2344,2344,2106,0.898464,21,0.008959,3,177,36,57,0.024317,209,0.089163,4521,4521,3570,0.789648,3391,3611,204,0.045123,143,204,47,45,93,534,432,665,32,27,39,566,459,683,134,134,183,349,4172,322,27,225,0.049768,63,794,0.175625
53061WA Snohomish County,53061050200,2690,2690,2685,0.998141,0,0,0,0,179,0.066543,3664,3664,3641,0.993722,0,0,6,13,4,35,0.009552,254,0.069323,4010,4010,3740,0.932668,60,0.014962,31,179,0,14,0.003491,308,0.076807,4239,4239,3948,0.931352,3924,3948,27,0.006369,22,42,0,0,58,254,228,269,10,8,10,264,236,275,0,0,38,57,4182,52,5,84,0.019816,0,459,0.10828
53061WA Snohomish County,53061050300,4781,4781,4749,0.993307,12,0.00251,14,0.002928,207,0.043296,5353,5353,5131,0.958527,39,0.007285,62,96,25,90,0.016813,293,0.054735,5495,5495,5255,0.956323,49,0.008917,23,168,0,47,0.008553,366,0.066606,5487,5487,5023,0.915436,4976,5124,33,0.006014,9,63,31,31,76,331,265,331,41,39,41,372,304,372,28,28,66,139,5348,137,2,75,0.013669,0,370,0.067432
53061WA Snohomish County,53061050401,5799,5799,5765,0.994137,3,0.000517,118,0.020348,234,0.040352,6576,6576,6234,0.947992,26,0.003953,83,140,93,160,0.02433,576,0.087591,6931,6931,6400,0.923387,90,0.012985,112,329,0,99,0.014283,634,0.091473,7228,7228,6408,0.886552,6317,6490,116,0.016049,63,175,47,42,159,603,521,603,14,7,37,617,528,617,40,40,182,238,6990,217,21,282,0.039015,36,838,0.115938
53061WA Snohomish County,53061050402,4673,4673,4647,0.994436,2,0.000428,96,0.020544,188,0.040231,5143,5143,4972,0.96675,7,0.001361,53,77,34,103,0.020027,359,0.069803,5477,5477,5101,0.931349,50,0.009129,57,226,43,94,0.017162,385,0.070293,5366,5366,4725,0.880544,4691,4818,104,0.019381,81,104,10,10,86,345,304,377,52,44,52,397,348,400,130,130,142,106,5260,93,13,238,0.044353,0,562,0.104734
53061WA Snohomish County,53061050500,5219,5219,5159,0.988504,0,0,0,0,256,0.049052,5609,5609,5494,0.979497,8,0.001426,55,20,33,68,0.012123,384,0.068461,6008,6008,5780,0.96205,43,0.007157,80,74,31,118,0.01964,469,0.078062,6246,6246,5884,0.942043,5850,5980,27,0.004323,18,40,108,107,108,175,153,179,22,22,22,197,175,197,30,30,73,66,6180,60,6,52,0.008325,0,483,0.077329
53061WA Snohomish County,53061050600,786,786,782,0.994911,0,0,0,0,53,0.06743,758,758,740,0.976253,0,0,11,5,2,2,0.002638,45,0.059366,875,875,847,0.968,0,0,4,22,2,7,0.008,45,0.051428,912,912,853,0.935307,848,870,3,0.003289,0,3,2,2,8,45,43,45,0,0,0,45,43,45,9,9,9,10,902,10,0,11,0.012061,2,50,0.054825
53061WA Snohomish County,53061050700,4324,4324,4263,0.985893,5,0.001156,28,0.006475,123,0.028446,4449,4449,4391,0.986963,7,0.001573,31,20,0,18,0.004045,158,0.035513,5939,5939,5521,0.929617,48,0.008082,94,257,19,33,0.005556,389,0.065499,5892,5892,5181,0.879328,5101,5186,118,0.020027,78,142,92,92,129,357,192,533,31,20,35,388,212,555,113,113,113,296,5596,262,34,244,0.041412,53,613,0.104039
53061WA Snohomish County,53061050800,6938,6938,6867,0.989767,5,0.000721,159,0.022917,356,0.051312,6172,6172,5891,0.954471,24,0.003888,46,180,30,73,0.011827,627,0.101587,5950,5950,5513,0.926554,90,0.015126,31,284,32,69,0.011596,420,0.070588,5908,5908,5144,0.870684,5073,5266,84,0.014218,48,149,42,41,103,524,468,524,9,0,23,533,468,533,105,105,105,173,5735,163,10,196,0.033175,19,798,0.135071
53061WA Snohomish County,53061050900,2367,2367,2367,1,0,0,56,0.023659,149,0.062949,2740,2740,2529,0.922992,24,0.008759,32,155,0,6,0.002189,252,0.09197,3224,3224,2819,0.874379,19,0.005893,42,292,54,139,0.043114,346,0.10732,3144,3144,2363,0.75159,2310,2520,120,0.038168,87,121,26,25,71,476,426,476,24,13,60,500,439,500,135,135,135,148,2996,138,10,224,0.071247,29,642,0.204198
53061WA Snohomish County,53061051000,3039,3039,3019,0.993419,0,0,81,0.026654,100,0.032906,3993,3993,3728,0.933633,31,0.007763,36,122,76,130,0.032556,244,0.061106,4358,4358,3921,0.899724,69,0.015832,44,274,48,218,0.050022,406,0.093162,4208,4208,3380,0.803232,3317,3516,79,0.018774,36,135,16,16,88,566,478,566,28,17,38,594,495,594,139,139,139,205,4003,194,11,217,0.051568,9,692,0.164449
53061WA Snohomish County,53061051100,5525,5525,5380,0.973756,33,0.005973,304,0.055023,198,0.035837,4009,4009,3640,0.907957,31,0.007732,147,183,8,115,0.028685,265,0.066101,3889,3889,3434,0.883003,54,0.013885,63,259,79,166,0.042684,337,0.086654,4062,4062,3251,0.800345,3188,3388,191,0.047021,156,191,28,28,91,458,402,458,4,0,52,462,402,472,130,130,188,158,3904,141,17,287,0.070655,63,588,0.144756
53061WA Snohomish County,53061051200,4141,4141,4081,0.985511,0,0,44,0.010625,118,0.028496,3678,3678,3448,0.937466,47,0.012778,92,79,12,56,0.015225,181,0.049211,4302,4302,3809,0.885402,96,0.022315,70,273,54,127,0.029521,300,0.069735,4468,4468,3576,0.800358,3502,3708,73,0.016338,31,149,115,114,122,543,489,543,4,0,34,547,489,547,157,157,167,175,4293,169,6,253,0.056625,45,588,0.131603
53061WA Snohomish County,53061051300,4478,4478,4406,0.983921,40,0.008933,22,0.004913,178,0.03975,4720,4726,4273,0.904147,108,0.022852,42,288,15,60,0.012695,374,0.079136,6321,6321,5498,0.869799,158,0.024996,60,526,78,118,0.018667,696,0.110109,7352,7352,5773,0.785229,5649,5882,323,0.043934,232,323,57,53,156,1084,898,1084,44,13,111,1128,911,1128,71,71,240,436,6916,394,42,291,0.039581,78,1402,0.190696
53061WA Snohomish County,53061051400,4465,4465,4409,0.987458,9,0.002016,54,0.012094,194,0.043449,5829,5829,5267,0.903585,98,0.016812,77,326,61,163,0.027963,521,0.08938,6528,6528,5764,0.882965,153,0.023437,121,459,31,215,0.032935,799,0.122395,7139,7139,4949,0.693234,4836,5098,389,0.054489,337,389,75,71,154,1226,1136,1226,76,66,82,1302,1202,1302,424,424,607,269,6870,255,14,947,0.132652,13,2006,0.280992
53061WA Snohomish County,53061051500,4489,4489,4452,0.991758,0,0,66,0.014703,154,0.034306,4358,4358,3964,0.909591,116,0.026617,80,169,27,26,0.005966,243,0.055759,4542,4542,4059,0.893659,56,0.012329,139,279,9,49,0.010788,334,0.073535,5505,5505,4530,0.822888,4312,4549,214,0.038874,143,265,113,113,152,454,347,535,5,0,31,459,347,555,189,189,262,401,5104,368,33,393,0.07139,41,1260,0.228883
53061WA Snohomish County,53061051601,3050,3050,3040,0.996721,0,0,0,0,124,0.040656,2923,2923,2829,0.967841,31,0.010605,33,21,9,39,0.013342,144,0.049264,3680,3680,3274,0.889673,50,0.013586,22,289,46,73,0.019836,416,0.113043,4550,4550,3469,0.762418,3391,3573,227,0.04989,159,227,69,68,73,692,580,755,41,32,41,733,612,787,52,52,162,268,4282,248,20,239,0.052527,67,783,0.172088
53061WA Snohomish County,53061051602,3429,3429,3417,0.9965,0,0,0,0,136,0.039662,3369,3369,3260,0.967646,36,0.010685,39,26,10,45,0.013357,165,0.048975,4249,4249,3780,0.889621,57,0.013414,26,333,53,84,0.019769,481,0.113203,4307,4307,3643,0.845832,3594,3712,97,0.022521,66,118,5,5,69,479,439,479,2,0,24,481,439,481,81,81,102,122,4185,110,12,165,0.03831,19,490,0.113768
