choice av dur_nc_1 dur_nc_2 dur_nc_3 dur_nc_4 dur_nc_5 dur_nc_6 dur_nc_7 dur_nc_8 dur_nc_9 dur_nc_10 pmiw_m_1 pmiw_m_2 pmiw_m_3 pmiw_m_4 pmiw_m_5 pmiw_m_6 pmiw_m_7 pmiw_m_8 pmiw_m_9 pmiw_m_10 pmnwmj_1 pmnwmj_2 pmnwmj_3 pmnwmj_4 pmnwmj_5 pmnwmj_6 pmnwmj_7 pmnwmj_8 pmnwmj_9 pmnwmj_10 phiw_h_1 phiw_h_2 phiw_h_3 phiw_h_4 phiw_h_5 phiw_h_6 phiw_h_7 phiw_h_8 phiw_h_9 phiw_h_10 pliw_l_1 pliw_l_2 pliw_l_3 pliw_l_4 pliw_l_5 pliw_l_6 pliw_l_7 pliw_l_8 pliw_l_9 pliw_l_10
9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36.0501567398119 19.3965517241379 28.8590604026846 36.0401459854015 34.4357976653696 41.6058394160584 30.1518438177874 27.4271844660194 14.2857142857143 29.304347826087 0 0 0 0 0 0 0 0 0 0
1 1 18 21 74 12 21 27 39 29 27 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16.1172161172161 16.6666666666667 4.51541850220264 21.7741935483871 7.07850707850708 11.3879003558719 9.20716112531969 18.232044198895 10.6782106782107 16.4021164021164
3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 62.287104622871 18.4210526315789 51.8918918918919 22.7272727272727 23.5955056179775 28.1818181818182 28.4188034188034 21.8523878437048 22.6345083487941 60.573476702509 0 0 0 0 0 0 0 0 0 0
6 1 42 27 19 13 24 36 21 5 15 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35.2300242130751 32.3671497584541 21.8289085545723 21.1169284467714 58.7017873941675 59.7959183673469 41.2556053811659 18.2857142857143 22.3738062755798 19.7707736389685 0 0 0 0 0 0 0 0 0 0
8 1 0 0 0 0 0 0 0 0 0 0 60.5351170568562 41.460396039604 58.7641866330391 59.4444444444444 55.4603854389722 33.508604206501 44.2622950819672 56.701030927835 58.0882352941176 29.3485342019544 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22.6962457337884 23.5064935064935 20.8029197080292 56.8965517241379 29.6903460837887 20.18779342723 63.6286919831224 17.9775280898876 72.3434704830054 22.0689655172414 0 0 0 0 0 0 0 0 0 0
10 1 1 23 21 33 19 1 16 13 48 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.2380952380952 19.3737769080235 5.90717299578059 5.12273212379936 5.21831735889244 0 1.97132616487455 13.5983263598326 15.6103286384977 23.6496350364963
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16.3522012578616 45.9510357815443 30.7424593967517 21.0300429184549 16.6666666666667 24.1212121212121 37.7754459601259 29.6450939457203 32.2033898305085 28.6075949367089 0 0 0 0 0 0 0 0 0 0
3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23.7383177570093 38.5093167701863 17.515923566879 39.5569620253165 27.906976744186 29.1586998087954 56.9164265129683 38.7395736793327 24.3498817966903 40.1060070671378 0 0 0 0 0 0 0 0 0 0
8 1 13 17 47 60 25 4 90 16 16 20 56.6539923954373 61.4649681528662 55.4334554334554 52.5869380831213 66.7175572519084 40 42.8321678321678 58.4040747028862 45.2095808383234 62.96875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 1 0 0 0 0 0 0 0 0 0 0 42.6229508196721 55.3410553410553 51.6297262059974 40.4651162790698 60.6122448979592 57.2271386430678 38.2874617737003 48 57.5268817204301 57.3015873015873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1 18 24 16 99 90 81 22 16 13 13 54.1414141414141 58.502024291498 61.1727416798732 43.1444241316271 42.8321678321678 59.375 58.4756898817346 63.8392857142857 60.2857142857143 51.3647642679901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19.5426195426195 73.4980988593156 55.1705756929638 21.0332103321033 22.3076923076923 24.6636771300448 25.3499222395023 44.5283018867925 21.1538461538462 47.1153846153846 0 0 0 0 0 0 0 0 0 0
10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.11572700296736 2.29007633587786 1.05263157894737 4.27756653992395 7.55336617405583 2.90909090909091 7.71428571428571 2.72206303724928 0.531914893617021 18.1329423264907 56.2314540059347 18.0152671755725 25.1578947368421 35.0760456273764 45.3749315818281 23.6363636363636 46.7619047619048 22.3495702005731 21.9858156028369 73.7536656891496 0 0 0 0 0 0 0 0 0 0
8 1 0 0 0 0 0 0 0 0 0 0 57.5712143928036 58.2781456953642 53.5301668806162 48.2191780821918 61.0803324099723 62.8865979381443 51.2707182320442 42.5380710659898 55.4603854389722 45.6443484521238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 1 26 24 265 50 20 67 49 90 15 101 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24.6498599439776 29.041095890411 45.4329774614472 34.8290598290598 31.9783197831978 26.4339152119701 62.6293995859213 52.7972027972028 26.1087866108787 70.9106728538283 0 0 0 0 0 0 0 0 0 0
4 1 8 13 23 13 32 6 7 20 32 18 35.5752212389381 61.6304347826087 55.6603773584906 58.7044534412955 60.981308411215 53.9748953974895 54.8661800486618 59.8859315589354 52.9801324503311 58.9856670341786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 1 301 22 23 11 22 19 10 30 10 25 47.7502812148481 53.8160469667319 56.456043956044 62.4288425047438 58.9041095890411 55.80404685836 52.0661157024793 38.2070437566702 40.8921933085502 52.1186440677966 7.36782902137233 2.93542074363992 10.3021978021978 1.32827324478178 2.05479452054795 6.81576144834931 0.826446280991736 8.80469583778015 4.08921933085502 3.8135593220339 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 1 0 0 0 0 0 0 0 0 0 0 54.8689138576779 65.0627615062761 56.5737051792829 57.5342465753425 47.9616306954436 54.7815820543093 52.5849335302807 59.4 68.3304647160069 61.6698292220114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16.2393162393162 4.51541850220264 3.3457249070632 5.79710144927536 14.1104294478528 19.1666666666667 23.5813366960908 28.0961182994455 24.4186046511628 9.97830802603037
5 1 0 0 0 0 0 0 0 0 0 0 63.7526652452026 57.9831932773109 59.3798449612403 64.5070422535211 64.4303797468354 61.9603267211202 63.5135135135135 25.2614641995173 66.1921708185053 64.1025641025641 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 1 10 28 13 29 17 15 70 36 27 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20.9764918625678 13.1534569983137 16.551724137931 6.40756302521008 6.58682634730539 23.943661971831 8.16 2.6530612244898 18.1600955794504 6.53008962868118
2 1 0 0 0 0 0 0 0 0 0 0 41.2371134020619 38.0804953560372 61.9603267211202 61.4414414414414 58.2089552238806 30.5793285055958 43.1875 45.6310679611651 53.7556561085973 61.5384615384615 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 1 0 0 0 0 0 0 0 0 0 0 60.6922126081582 58.2025677603424 37.6470588235294 62.0731707317073 53.5422343324251 55.2631578947368 55.9150657229525 59.9229287090559 48.6624203821656 62.9090909090909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1 0 0 0 0 0 0 0 0 0 0 53.6551724137931 54.7320410490308 63.5245901639344 64.0988372093023 61.128526645768 50.1569858712716 57.5 63.4448574969021 32.4894514767932 39.3385982230997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21.5851602023609 46.340206185567 34.0909090909091 28.125 21.5712383488682 27.1875 36.2299465240642 31.5881326352531 20.2226345083488 30 0 0 0 0 0 0 0 0 0 0
1 1 23 23 16 20 151 28 28 40 26 58 58.4905660377358 37.3883928571429 62.0087336244542 38.9583333333333 42.0710355177589 51.3392857142857 62.9742033383915 61.3157894736842 63.5593220338983 26.9927536231884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 1 0 0 0 0 0 0 0 0 0 0 57.1879936808847 62.5316455696203 57.2829131652661 39.875 56.9767441860465 66.1224489795918 57.4792243767313 54.7592385218365 59.0163934426229 61.2903225806452 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.56756756756757 2.45398773006135 17.2055427251732 2.50941028858218 4.67836257309941 8.59671302149178 1.69154228855721 1.69491525423729 3.88936905790838 2.29468599033816 22.1621621621622 42.9447852760736 73.2678983833718 17.9422835633626 23.7426900584795 55.4993678887484 36.6169154228856 33.3767926988266 37.3379429559205 30.7971014492754 0 0 0 0 0 0 0 0 0 0
4 1 0 0 0 0 0 0 0 0 0 0 42.7385892116183 51.1854951185495 57.2687224669604 38.6321626617375 62.5 51.1755485893417 51.6829533116178 61.7429837518464 35.0062735257215 54.0472175379427 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 1 0 0 0 0 0 0 0 0 0 0 41.0783055198973 61.2244897959184 38.9403973509934 58.5648148148148 49.8861047835991 21.3157213157213 61.4525139664804 59.4217347956132 47.8748248482018 58.955223880597 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 46 20 28 31 19 31 265 17 32 24 43.5813573180703 69.0140845070423 61.5050651230101 44.3661971830986 63.9751552795031 53.4140017286085 48.1020166073547 61.3728129205922 52.9801324503311 54.8076923076923 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 1 18 21 25 17 6 81 21 41 60 7 67.843137254902 41.3974950560316 60.2693602693603 61.3728129205922 57.5342465753425 59.375 57.4545454545455 54.9060542797495 42.0676202860858 62.9139072847682 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18.3752417794971 22.6125137211855 29.1402714932127 26.1194029850746 17.0926517571885 17.0909090909091 19.8795180722892 72.3424270931326 30.1020408163265 38.1679389312977 0 0 0 0 0 0 0 0 0 0
6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40.4096834264432 71.7529518619437 11.5577889447236 24.3373493975904 21.3740458015267 74.0470397404704 26.8965517241379 16.6023166023166 49.7438816163916 24.4588744588745 0 0 0 0 0 0 0 0 0 0
6 1 0 0 0 0 0 0 0 0 0 0 40.4458598726115 55.5029585798817 47.5609756097561 51.9047619047619 60.6207565470417 39.719298245614 53.4140017286085 47.7710843373494 55.0526315789474 59.0339892665474 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 1 0 0 0 0 0 0 0 0 0 0 61.9127516778523 65.6645569620253 62.3595505617978 59.1724137931034 65.1515151515152 59.3798449612403 55.0047664442326 42.5954198473282 60.2389078498294 65.4970760233918 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 1 10 18 36 12 16 54 5 19 21 9 56.1752988047809 57.6749435665914 48.8792480115691 56.7783094098884 68.3544303797468 60.412147505423 55.9139784946237 53.3426183844011 54.6099290780142 46.2686567164179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 1 9 7 142 14 66 15 50 19 7 10 52.8947368421053 49.1638795986622 40.3498871331828 55.3444180522565 58.8447653429603 58.4327086882453 53.4883720930233 58.7473002159827 48.3673469387755 59.5166163141994 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1 0 0 0 0 0 0 0 0 0 0 42.6229508196721 51.434034416826 52.9243937232525 59.8540145985401 55.338904363974 63.7526652452026 55.8375634517767 54.2372881355932 60.2209944751381 53.8121546961326 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35.8706986444213 60.4436229205176 17.5074183976261 35.0760456273764 23.0769230769231 27.7850589777195 40.62205466541 19.1616766467066 30.6349206349206 61.1323155216285 0 0 0 0 0 0 0 0 0 0
5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26.6480965645311 25.8928571428571 20.4819277108434 28.75 27.4137931034483 21.3740458015267 66.4050235478807 27.9255319148936 51.8918918918919 24.1304347826087 0 0 0 0 0 0 0 0 0 0
2 1 0 0 0 0 0 0 0 0 0 0 58.4926884139483 41.6309012875536 46.5393794749403 53.1948881789137 24.8613678373383 64.4736842105263 47.5471698113208 61.3603473227207 57.5296108291032 62.753036437247 2.81214848143982 5.15021459227468 4.5346062052506 6.86900958466454 16.8823166974738 5.78947368421053 6.86792452830189 1.30246020260492 4.56852791878173 1.82186234817814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 1 7 23 26 20 142 16 18 20 32 16 54.72 51.8604651162791 39.8148148148148 52.6315789473684 40.3498871331828 60.1139601139601 51.6873889875666 48.7627365356623 51.534170153417 57.2005383580081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 1 19 10 26 15 15 1 14 38 17 100 58.0604534005038 55.7142857142857 61.1878453038674 54.8387096774194 63.5687732342007 50 62.3456790123457 49.8861047835991 66.6218034993271 23.9651928504233 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21.2317666126418 27.6435045317221 39.6632366697848 23.2142857142857 26.4339152119701 40.0383141762452 34.7826086956522 16.3522012578616 18.9806678383128 39.3865030674847 0 0 0 0 0 0 0 0 0 0
10 1 0 0 0 0 0 0 0 0 0 0 56.4533053515215 66.0550458715596 48.2598607888631 45.6443484521238 49.738219895288 62.9383886255924 61.4991482112436 61.2244897959184 57.6576576576577 50.8912655971479 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 16 265 25 19 25 8 47 5 3 19 47.2197705207414 48.1020166073547 35.4166666666667 59.4076655052265 55.1431601272534 67.9160419790105 41.7118093174431 54.1666666666667 66.6666666666667 47.3045822102426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 1 0 0 0 0 0 0 0 0 0 0 65.3846153846154 52.9470529470529 55.472263868066 56.4467005076142 52.5869380831213 50.8108108108108 36.6161616161616 57.2472594397077 60.625814863103 49.8759305210918 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.3879003558719 5 6.4650059311981 18.4790874524715 17.1171171171171 6.265664160401 26.8929503916449 4.79825517993457 12.1725731895223 16.1379310344828
6 1 20 12 64 25 5 14 22 15 21 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35.1270553064275 5.20673813169985 7.84313725490196 4.93975903614458 22.7848101265823 36.6058906030856 5.320813771518 20.2072538860104 10.2189781021898 43.6213991769547
1 1 22 259 4 14 27 11 11 16 27 10 50.1653803748622 48.1663929939792 66.9871794871795 38.8446215139442 36.3701578192252 61.3305613305613 62.5581395348837 68.3544303797468 59.7864768683274 49.2012779552716 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1 0 0 0 0 0 0 0 0 0 0 64.4736842105263 65.1785714285714 56.8123393316195 52.3470839260313 46.4912280701754 58.955223880597 58.4756898817346 60.7142857142857 57.9970104633782 54.5758928571429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 57.2872133696075 27.3946360153257 28.7686996547756 56.1097256857855 19.1073919107392 21.1538461538462 57.4312955692653 64.5687645687646 32.034632034632 20.4930662557781 0 0 0 0 0 0 0 0 0 0
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37.8854625550661 37.8177966101695 25.5274261603376 27.0011947431302 72.1332076657242 73.4980988593156 58.0058651026393 15.7989228007181 40.4602109300096 28.7686996547756 0 0 0 0 0 0 0 0 0 0
5 1 0 0 0 0 0 0 0 0 0 0 55.4411764705882 55.4083885209713 62.3705408515535 64.9269311064718 59.9358974358974 59.7938144329897 57.773851590106 48.5523385300668 62.82722513089 54.7355473554736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 73.4980988593156 26.271186440678 40.5128205128205 69.6746470227133 30.7971014492754 38.7396694214876 51.8918918918919 30.1492537313433 19.2583732057416 25.1417769376181 0 0 0 0 0 0 0 0 0 0
1 1 0 0 0 0 0 0 0 0 0 0 52.6315789473684 67.3539518900344 41.3461538461538 56.6013071895425 54.8854041013269 66.2790697674419 59.5744680851064 54.6827794561934 55.3243574051408 53.1215772179628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1 24 162 11 49 76 30 18 3 19 14 42.1307506053269 23.8704819277108 46.2574850299401 56.4254062038405 57.8167115902965 58.1039755351682 44.3989071038251 61.0328638497653 58.1712062256809 57.6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 1 21 23 49 39 20 9 17 90 21 15 53.6645962732919 53.9411206077873 58.3450210378682 34.6627565982405 59.3390804597701 60 56.8713450292398 44.8529411764706 56.9198751300728 71.2290502793296 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 57.2872133696075 23.8916256157635 29.0948275862069 22.9534510433387 27.8787878787879 37.8418329637842 29.1402714932127 20.6773618538324 28.4188034188034 23.9696312364425 0 0 0 0 0 0 0 0 0 0
2 1 33 18 83 135 33 48 2 18 20 6 35.4448398576512 62.2286541244573 55.7244174265451 24.6337702390131 51.0028653295129 51.1755485893417 52.3560209424084 34.8192771084337 63.1284916201117 66.4624808575804 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 23 30 8 19 154 21 20 5 140 16 37.2648335745297 64.9310872894334 40.1869158878505 55.0420168067227 53.7556561085973 50.3094606542882 58.2974137931034 67.6470588235294 21.3157213157213 66.0044150110375 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 1 54 24 6 31 28 6 3 19 29 7 40.8629441624365 54.5548654244306 58.3090379008746 37.1054198927933 63.4666666666667 57.5268817204301 69.2307692307692 56.2639821029083 40.4651162790698 57.7287066246057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.88972431077694 8.35820895522388 3.36314847942755 10.7773851590106 10.9418282548476 16.1379310344828 19.9507389162562 19.4444444444444 15.0455927051672 15.4639175257732
10 1 0 0 0 0 0 0 0 0 0 0 54.3859649122807 44.1515650741351 63.0385487528345 23.9257564200356 56.929955290611 38.8446215139442 57.1850393700787 54.5758928571429 56.9606801275239 51.7549457562221 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1 529 17 19 10 23 25 40 8 14 18 24.2933810375671 56.2043795620438 53.8102643856921 44.5255474452555 60.8610567514677 51.0810810810811 57.2202166064982 39.662447257384 56.3718140929535 56.7368421052632 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 1 0 0 0 0 0 0 0 0 0 0 24.5231607629428 37.8151260504202 35.7714285714286 63.147792706334 67.1314741035857 55.043227665706 49.8338870431894 61.4457831325301 68.849840255591 61.9047619047619 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 57.0068027210884 30.9278350515464 35.7798165137615 29.1836734693878 21.5633423180593 23.2044198895028 28.8354898336414 27.3182957393484 24.1212121212121 23.768115942029 0 0 0 0 0 0 0 0 0 0
10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29.1164658634538 25.3405994550409 20 72.3434704830054 61.1323155216285 27.7356446370531 38.006230529595 43.1794871794872 30.3813038130381 39.0423572744015 0 0 0 0 0 0 0 0 0 0
2 1 15 12 15 66 8 22 19 71 18 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26.0456273764259 36.9014084507042 21.7616580310881 37.204910292729 27.906976744186 34.3215507411631 18.1647940074906 65.8699808795411 34.8275862068966 39.3415637860082 0 0 0 0 0 0 0 0 0 0
5 1 25 6 12 18 16 33 16 30 15 30 55.1807228915663 64.5985401459854 59.0579710144928 65.041782729805 64.6061814556331 59.0721649484536 53.0183727034121 58.1039755351682 52.5451559934319 55.7161629434954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 1 5 11 18 43 12 8 24 19 22 21 60.4494382022472 58.6319218241042 58.8621444201313 52.8 54.4186046511628 59.0361445783133 67.2364672364672 64.404432132964 62.3987034035656 37.6811594202899 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 1 26 18 12 12 29 214 17 8 19 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23.2704402515723 23.6387782204515 21.4890016920474 26.7441860465116 30.2409638554217 44.5119103222793 21.0191082802548 22.0338983050847 17.0926517571885 33.5302806499261 0 0 0 0 0 0 0 0 0 0
4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22.0216606498195 25.2988047808765 59.4961240310078 59.7826086956522 21.4569536423841 42.3487544483986 56.2314540059347 68.5687263556116 20.3655352480418 16.6153846153846 0 0 0 0 0 0 0 0 0 0
7 1 0 0 0 0 0 0 0 0 0 0 60.2475928473177 60.2006688963211 55.5882352941176 61.2299465240642 63.2282712511939 41.0404624277457 59.1724137931034 25.9473684210526 51.7857142857143 62.406015037594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 10 18 46 66 24 37 13 35 56 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23.8095238095238 14.2857142857143 71.25579001544 53.7660256410256 67.312661498708 38.6075949367089 23.448275862069 30.9027777777778 34.1013824884793 27.2058823529412 0 0 0 0 0 0 0 0 0 0
2 1 28 25 34 4 23 24 30 19 55 24 53.3013205282113 57.1850393700787 61.1173184357542 48.780487804878 61.2844036697248 58.2822085889571 58.1039755351682 57.3643410852713 52.6315789473684 54.1935483870968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35.0760456273764 41.7350527549824 69.5760598503741 21.1404728789986 21.010101010101 49.7438816163916 26.7898383371824 23.8161559888579 36.5408038976857 19.6319018404908 0 0 0 0 0 0 0 0 0 0
2 1 0 0 0 0 0 0 0 0 0 0 51.8711923411662 58.3450210378682 41.6913946587537 62.1739130434783 55.1823416506718 46.831955922865 53.5657686212361 60.8695652173913 54.2857142857143 55.005500550055 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 1 0 0 0 0 0 0 0 0 0 0 45.1612903225806 65.016501650165 63.953488372093 57.7992744860943 65.7509157509158 68.7912087912088 56.5269461077844 26.4339152119701 58.5840707964602 52.7377521613833 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 1 27 259 19 22 18 48 3 11 24 22 54.8209366391185 48.1663929939792 60.4095563139932 58.102766798419 63.3466135458167 57.4792243767313 69.2307692307692 53.6203522504892 54.8651817116061 53.2786885245902 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
